Order ID,Customer ID,Order Date,Ship Date,Region,State,Category,Sub-Category,Segment,Ship Mode,Sales,Profit,Discount
ORD-101133,CUST-3158,2023-09-17,2023-09-17,South,Florida,Furniture,Bookcases,Corporate,Standard Class,1075.05,-67.33,0.1
ORD-101134,CUST-2922,2022-05-29,2022-06-04,East,Virginia,Technology,Machines,Consumer,Same Day,750.73,163.98,0.0
ORD-101135,CUST-4551,2022-11-06,2022-11-12,West,Oregon,Furniture,Tables,Corporate,Same Day,1174.51,-106.15,0.2
ORD-101136,CUST-2481,2023-12-25,2023-12-28,East,New York,Furniture,Tables,Corporate,Same Day,1244.14,147.74,0.1
ORD-101137,CUST-2183,2024-03-16,2024-03-20,South,Tennessee,Office Supplies,Paper,Corporate,First Class,952.69,-137.04,0.3
ORD-101138,CUST-1370,2022-06-06,2022-06-12,South,Georgia,Office Supplies,Binders,Consumer,First Class,1302.69,385.65,0.0
ORD-101139,CUST-3288,2022-07-12,2022-07-15,East,New York,Office Supplies,Storage,Consumer,First Class,1131.49,179.15,0.1
ORD-101140,CUST-2824,2024-04-03,2024-04-07,West,Arizona,Technology,Phones,Home Office,Standard Class,681.09,-156.16,0.3
ORD-101141,CUST-4045,2022-03-29,2022-04-03,West,Arizona,Technology,Accessories,Corporate,Second Class,248.01,-57.04,0.4
ORD-101142,CUST-3092,2024-02-22,2024-02-28,South,Florida,Furniture,Chairs,Corporate,Same Day,677.42,-10.86,0.3
ORD-101143,CUST-1307,2022-09-28,2022-10-01,East,New York,Office Supplies,Storage,Consumer,Same Day,1307.09,312.08,0.0
ORD-101144,CUST-3959,2024-01-17,2024-01-23,East,Massachusetts,Technology,Accessories,Consumer,First Class,317.53,-41.61,0.2
ORD-101145,CUST-3853,2022-03-17,2022-03-17,South,North Carolina,Office Supplies,Binders,Consumer,Second Class,828.66,57.09,0.1
ORD-101146,CUST-2285,2022-08-06,2022-08-08,Central,Illinois,Technology,Copiers,Consumer,Standard Class,1136.12,253.15,0.0
ORD-101147,CUST-4953,2023-05-20,2023-05-26,West,Nevada,Technology,Machines,Home Office,Standard Class,76.48,-21.07,0.4
ORD-101148,CUST-2314,2022-06-24,2022-06-25,East,New York,Technology,Phones,Consumer,Second Class,1277.4,-209.35,0.4
ORD-101149,CUST-3347,2024-02-26,2024-02-28,West,Washington,Technology,Phones,Corporate,Standard Class,876.83,-151.12,0.2
ORD-101150,CUST-4784,2023-10-10,2023-10-11,South,North Carolina,Technology,Copiers,Home Office,First Class,991.5,43.6,0.1
ORD-101151,CUST-4080,2022-11-04,2022-11-10,Central,Minnesota,Furniture,Bookcases,Consumer,Second Class,446.58,-128.44,0.4
ORD-101152,CUST-2953,2022-12-03,2022-12-03,South,Georgia,Furniture,Bookcases,Home Office,Standard Class,453.77,57.23,0.05
ORD-101153,CUST-3866,2022-09-23,2022-09-27,East,Virginia,Office Supplies,Binders,Home Office,Second Class,354.54,19.2,0.2
ORD-101154,CUST-4012,2024-02-05,2024-02-05,West,Washington,Technology,Machines,Home Office,First Class,730.41,-57.68,0.2
ORD-101155,CUST-4935,2023-12-22,2023-12-26,South,North Carolina,Furniture,Chairs,Home Office,Standard Class,551.44,-9.74,0.3
ORD-101156,CUST-4623,2024-04-18,2024-04-21,East,Pennsylvania,Furniture,Furnishings,Consumer,Second Class,628.52,-78.63,0.3
ORD-101157,CUST-2046,2024-04-03,2024-04-09,West,Oregon,Office Supplies,Supplies,Consumer,Standard Class,1056.67,230.98,0.0
ORD-101158,CUST-4010,2023-08-11,2023-08-12,West,Arizona,Office Supplies,Supplies,Corporate,First Class,1030.53,-256.06,0.4
ORD-101159,CUST-4465,2024-05-14,2024-05-15,East,New Jersey,Furniture,Tables,Corporate,Same Day,484.64,-71.15,0.3
ORD-101160,CUST-4971,2023-03-31,2023-04-02,West,Oregon,Office Supplies,Paper,Home Office,Standard Class,714.16,161.35,0.0
ORD-101161,CUST-1614,2023-04-11,2023-04-17,East,Pennsylvania,Furniture,Chairs,Corporate,First Class,977.0,-143.31,0.4
ORD-101162,CUST-2844,2023-01-16,2023-01-20,West,Arizona,Office Supplies,Paper,Corporate,Same Day,359.28,-78.13,0.4
ORD-101163,CUST-2083,2022-01-05,2022-01-10,Central,Wisconsin,Technology,Phones,Consumer,Standard Class,1353.72,-196.26,0.4
ORD-101164,CUST-3913,2024-02-11,2024-02-16,East,New York,Office Supplies,Paper,Home Office,Second Class,319.22,-82.77,0.4
ORD-101165,CUST-2392,2023-12-09,2023-12-15,West,Arizona,Office Supplies,Binders,Consumer,Second Class,1384.75,-22.49,0.1
ORD-101166,CUST-1986,2022-05-18,2022-05-18,West,Oregon,Office Supplies,Supplies,Home Office,Second Class,405.12,132.3,0.0
ORD-101167,CUST-2090,2023-11-15,2023-11-16,South,Florida,Technology,Phones,Consumer,Same Day,1180.92,203.81,0.1
ORD-101168,CUST-2585,2023-09-24,2023-09-28,South,Georgia,Technology,Copiers,Home Office,Standard Class,424.45,-22.39,0.2
ORD-101169,CUST-4981,2024-05-23,2024-05-25,East,Virginia,Technology,Copiers,Home Office,Same Day,1081.81,-86.74,0.2
ORD-101170,CUST-4180,2024-03-15,2024-03-20,Central,Texas,Technology,Phones,Corporate,First Class,618.5,-125.25,0.4
ORD-101171,CUST-1538,2022-11-30,2022-12-03,East,New York,Technology,Copiers,Home Office,Same Day,152.1,5.33,0.3
ORD-101172,CUST-3607,2022-10-09,2022-10-10,East,Virginia,Office Supplies,Supplies,Corporate,First Class,1052.54,141.64,0.05
ORD-101173,CUST-4538,2022-01-17,2022-01-23,West,California,Office Supplies,Paper,Home Office,First Class,566.94,91.72,0.1
ORD-101174,CUST-1888,2024-05-14,2024-05-15,East,Pennsylvania,Office Supplies,Storage,Corporate,Standard Class,569.8,-108.53,0.4
ORD-101175,CUST-3083,2024-04-22,2024-04-22,East,New York,Furniture,Furnishings,Home Office,Second Class,806.49,-72.92,0.3
ORD-101176,CUST-3017,2023-09-04,2023-09-10,West,California,Technology,Phones,Home Office,Standard Class,471.69,79.68,0.1
ORD-101177,CUST-4910,2022-02-17,2022-02-17,South,Alabama,Technology,Machines,Consumer,Same Day,571.96,75.0,0.0
ORD-101178,CUST-4252,2023-03-11,2023-03-16,East,Massachusetts,Office Supplies,Binders,Home Office,Standard Class,713.32,89.44,0.1
ORD-101179,CUST-4568,2022-08-06,2022-08-09,West,Oregon,Office Supplies,Paper,Corporate,Same Day,393.94,68.21,0.0
ORD-101180,CUST-3016,2023-08-28,2023-09-01,South,Alabama,Technology,Copiers,Home Office,Second Class,1009.19,8.09,0.1
ORD-101181,CUST-2603,2023-04-14,2023-04-14,Central,Wisconsin,Furniture,Bookcases,Consumer,Second Class,1066.42,28.4,0.05
ORD-101182,CUST-1034,2022-01-08,2022-01-12,East,Massachusetts,Technology,Phones,Corporate,Same Day,334.98,9.04,0.1
ORD-101183,CUST-1881,2022-10-21,2022-10-23,Central,Minnesota,Technology,Copiers,Corporate,First Class,306.17,-21.41,0.2
ORD-101184,CUST-3867,2023-01-16,2023-01-20,East,Pennsylvania,Furniture,Tables,Home Office,First Class,1251.68,213.07,0.0
ORD-101185,CUST-2310,2024-04-03,2024-04-09,East,Pennsylvania,Technology,Copiers,Corporate,Standard Class,605.08,-205.55,0.4
ORD-101186,CUST-4116,2023-01-06,2023-01-09,Central,Minnesota,Office Supplies,Supplies,Corporate,First Class,425.0,-68.85,0.2
ORD-101187,CUST-1230,2022-05-24,2022-05-24,Central,Minnesota,Office Supplies,Storage,Consumer,First Class,507.63,-76.83,0.3
ORD-101188,CUST-3695,2024-01-01,2024-01-06,West,Oregon,Office Supplies,Supplies,Corporate,Second Class,1423.46,-273.94,0.3
ORD-101189,CUST-4433,2022-01-25,2022-01-31,East,Massachusetts,Technology,Phones,Corporate,First Class,177.72,13.03,0.2
ORD-101190,CUST-4959,2022-05-30,2022-05-30,West,Oregon,Office Supplies,Paper,Home Office,Same Day,646.31,-6.52,0.1
ORD-101191,CUST-3594,2024-06-05,2024-06-08,South,Florida,Furniture,Chairs,Consumer,First Class,939.1,-307.04,0.4
ORD-101192,CUST-1988,2022-07-04,2022-07-05,South,Georgia,Furniture,Chairs,Consumer,Second Class,1124.61,54.62,0.1
ORD-101193,CUST-1358,2022-02-08,2022-02-14,West,Arizona,Office Supplies,Paper,Consumer,Second Class,711.61,165.51,0.0
ORD-101194,CUST-2236,2023-09-29,2023-10-05,West,California,Technology,Accessories,Consumer,Same Day,948.67,135.07,0.1
ORD-101195,CUST-3253,2022-02-08,2022-02-08,West,California,Furniture,Bookcases,Home Office,Standard Class,299.01,-31.29,0.3
ORD-101196,CUST-4287,2023-12-07,2023-12-08,Central,Wisconsin,Office Supplies,Paper,Corporate,First Class,845.16,-0.31,0.05
ORD-101197,CUST-1649,2024-01-18,2024-01-20,South,Florida,Technology,Phones,Home Office,Same Day,1426.59,-339.15,0.4
ORD-101198,CUST-1038,2023-12-13,2023-12-16,Central,Texas,Technology,Phones,Corporate,First Class,1341.5,-124.45,0.3
ORD-101199,CUST-3112,2023-10-28,2023-11-02,West,Arizona,Furniture,Tables,Home Office,Same Day,1379.19,173.42,0.1
ORD-101200,CUST-2372,2023-02-28,2023-03-01,East,New Jersey,Office Supplies,Paper,Home Office,Same Day,28.44,-3.2,0.4
ORD-101201,CUST-1919,2023-11-27,2023-11-30,South,Florida,Technology,Copiers,Home Office,Second Class,266.72,-80.47,0.4
ORD-101202,CUST-2853,2024-03-10,2024-03-13,South,Georgia,Technology,Accessories,Home Office,Standard Class,470.23,35.79,0.1
ORD-101203,CUST-1748,2022-02-01,2022-02-05,West,Arizona,Furniture,Chairs,Corporate,Standard Class,1125.15,-117.46,0.4
ORD-101204,CUST-2086,2022-07-14,2022-07-14,East,Pennsylvania,Office Supplies,Paper,Consumer,Second Class,954.86,54.84,0.2
ORD-101205,CUST-4174,2022-04-02,2022-04-04,Central,Wisconsin,Technology,Machines,Corporate,Same Day,1152.19,-204.21,0.4
ORD-101206,CUST-1339,2024-01-11,2024-01-16,West,Oregon,Furniture,Chairs,Corporate,Same Day,759.05,1.75,0.3
ORD-101207,CUST-4297,2023-06-24,2023-06-25,South,Florida,Office Supplies,Binders,Home Office,First Class,438.63,91.1,0.0
ORD-101208,CUST-4904,2023-07-26,2023-07-27,West,Washington,Office Supplies,Paper,Home Office,First Class,1078.09,-33.81,0.3
ORD-101209,CUST-1764,2022-05-16,2022-05-22,East,New York,Technology,Phones,Consumer,Standard Class,1344.56,-13.85,0.05
ORD-101210,CUST-1452,2022-02-01,2022-02-05,West,Oregon,Furniture,Bookcases,Home Office,Second Class,279.09,-25.13,0.3
ORD-101211,CUST-4264,2024-01-02,2024-01-04,West,Washington,Furniture,Chairs,Home Office,Same Day,271.63,-45.27,0.4
ORD-101212,CUST-1458,2024-03-07,2024-03-10,South,Florida,Furniture,Chairs,Consumer,Standard Class,825.75,139.32,0.1
ORD-101213,CUST-2050,2023-09-11,2023-09-14,West,Arizona,Furniture,Bookcases,Home Office,Standard Class,768.8,77.67,0.0
ORD-101214,CUST-2723,2022-04-03,2022-04-09,Central,Michigan,Furniture,Furnishings,Consumer,Same Day,1474.58,439.16,0.0
ORD-101215,CUST-3915,2023-01-26,2023-01-26,West,California,Furniture,Bookcases,Corporate,Standard Class,759.96,-290.79,0.4
ORD-101216,CUST-2442,2022-06-29,2022-07-01,Central,Illinois,Furniture,Chairs,Home Office,Second Class,979.44,323.52,0.0
ORD-101217,CUST-1275,2023-09-22,2023-09-28,South,Florida,Technology,Phones,Consumer,First Class,1398.42,-177.14,0.3
ORD-101218,CUST-3654,2024-03-10,2024-03-15,South,Tennessee,Office Supplies,Binders,Consumer,Second Class,695.47,60.38,0.0
ORD-101219,CUST-3815,2023-09-13,2023-09-17,West,Oregon,Technology,Phones,Consumer,Same Day,273.88,27.99,0.05
ORD-101220,CUST-4935,2024-04-19,2024-04-21,East,Virginia,Technology,Accessories,Corporate,Second Class,172.33,34.76,0.05
ORD-101221,CUST-3334,2022-08-28,2022-08-28,Central,Minnesota,Office Supplies,Supplies,Home Office,Standard Class,1395.92,180.45,0.05
ORD-101222,CUST-4678,2023-07-31,2023-08-05,West,Washington,Office Supplies,Supplies,Corporate,Same Day,1186.36,70.19,0.1
ORD-101223,CUST-4507,2022-07-30,2022-08-05,South,Tennessee,Furniture,Chairs,Home Office,First Class,1361.76,-150.91,0.4
ORD-101224,CUST-4914,2023-03-06,2023-03-10,West,Oregon,Technology,Accessories,Home Office,First Class,771.58,122.19,0.05
ORD-101225,CUST-3846,2023-10-01,2023-10-03,West,Arizona,Furniture,Furnishings,Corporate,Same Day,1344.8,173.57,0.2
ORD-101226,CUST-4796,2022-04-03,2022-04-04,West,Washington,Technology,Machines,Home Office,Standard Class,617.09,-27.85,0.2
ORD-101227,CUST-2054,2024-04-19,2024-04-23,South,Tennessee,Office Supplies,Supplies,Corporate,Standard Class,62.37,11.78,0.0
ORD-101228,CUST-2725,2023-05-14,2023-05-20,West,Washington,Technology,Copiers,Consumer,Standard Class,924.48,-256.45,0.4
ORD-101229,CUST-3833,2024-06-18,2024-06-20,West,Oregon,Furniture,Furnishings,Corporate,Second Class,765.03,-112.45,0.3
ORD-101230,CUST-2714,2024-05-13,2024-05-13,South,Georgia,Office Supplies,Supplies,Corporate,Same Day,1308.14,255.91,0.0
ORD-101231,CUST-1294,2023-07-24,2023-07-27,West,California,Office Supplies,Binders,Corporate,Same Day,31.83,-1.44,0.2
ORD-101232,CUST-2118,2023-03-23,2023-03-24,West,Oregon,Furniture,Tables,Home Office,Standard Class,217.16,26.93,0.05
ORD-101233,CUST-1077,2023-09-06,2023-09-08,East,Massachusetts,Technology,Copiers,Corporate,First Class,263.12,-31.88,0.4
ORD-101234,CUST-4632,2023-11-22,2023-11-26,South,Florida,Technology,Copiers,Consumer,Second Class,560.33,82.62,0.1
ORD-101235,CUST-1499,2022-08-12,2022-08-13,Central,Illinois,Office Supplies,Binders,Corporate,Same Day,404.33,3.31,0.1
ORD-101236,CUST-3957,2022-05-18,2022-05-18,East,New Jersey,Office Supplies,Paper,Consumer,First Class,1029.65,31.52,0.1
ORD-101237,CUST-1783,2023-12-14,2023-12-16,South,Tennessee,Technology,Accessories,Corporate,Second Class,1174.56,-421.11,0.4
ORD-101238,CUST-4877,2022-11-19,2022-11-24,West,Nevada,Furniture,Tables,Home Office,Standard Class,1476.32,-466.06,0.4
ORD-101239,CUST-4435,2023-03-18,2023-03-18,South,Florida,Office Supplies,Binders,Consumer,Second Class,761.42,56.5,0.1
ORD-101240,CUST-4774,2022-04-16,2022-04-18,West,Oregon,Office Supplies,Supplies,Corporate,First Class,974.33,193.02,0.1
ORD-101241,CUST-3440,2024-02-03,2024-02-03,West,Arizona,Office Supplies,Binders,Home Office,Second Class,300.65,-79.6,0.3
ORD-101242,CUST-3289,2022-05-08,2022-05-08,East,Massachusetts,Technology,Copiers,Corporate,Same Day,1463.55,298.61,0.0
ORD-101243,CUST-3910,2022-09-18,2022-09-21,West,Nevada,Technology,Copiers,Home Office,Same Day,1148.32,67.78,0.05
ORD-101244,CUST-3739,2024-02-26,2024-03-02,East,Pennsylvania,Technology,Phones,Corporate,First Class,621.55,12.53,0.1
ORD-101245,CUST-3945,2023-04-17,2023-04-17,West,California,Technology,Copiers,Consumer,First Class,1180.11,-138.81,0.2
ORD-101246,CUST-3691,2023-10-29,2023-11-01,Central,Illinois,Furniture,Tables,Corporate,First Class,575.89,88.93,0.1
ORD-101247,CUST-2835,2023-02-11,2023-02-17,East,Virginia,Furniture,Chairs,Consumer,Standard Class,1109.93,35.65,0.1
ORD-101248,CUST-1932,2023-06-20,2023-06-21,West,Washington,Office Supplies,Paper,Home Office,First Class,1144.32,92.21,0.2
ORD-101249,CUST-3268,2023-02-14,2023-02-19,South,Tennessee,Technology,Phones,Corporate,Standard Class,93.55,-1.02,0.1
ORD-101250,CUST-4368,2022-04-30,2022-05-01,East,Virginia,Technology,Accessories,Home Office,Same Day,628.28,34.39,0.1
ORD-101251,CUST-1237,2024-03-12,2024-03-17,West,Oregon,Office Supplies,Supplies,Consumer,Second Class,303.12,-36.74,0.2
ORD-101252,CUST-3792,2023-01-26,2023-01-28,West,Arizona,Technology,Copiers,Home Office,First Class,1289.13,126.97,0.0
ORD-101253,CUST-2615,2024-02-10,2024-02-12,Central,Texas,Furniture,Furnishings,Corporate,First Class,890.63,-52.04,0.2
ORD-101254,CUST-2689,2024-01-19,2024-01-20,East,New Jersey,Technology,Accessories,Home Office,Standard Class,1441.1,-403.48,0.4
ORD-101255,CUST-2299,2023-08-25,2023-08-28,South,North Carolina,Furniture,Chairs,Corporate,Second Class,204.06,-22.06,0.3
ORD-101256,CUST-2108,2023-05-12,2023-05-13,West,Washington,Office Supplies,Paper,Consumer,Second Class,103.78,26.72,0.0
ORD-101257,CUST-3895,2023-03-04,2023-03-09,South,North Carolina,Office Supplies,Paper,Corporate,Standard Class,263.64,30.8,0.05
ORD-101258,CUST-3662,2022-08-24,2022-08-27,East,Pennsylvania,Office Supplies,Storage,Home Office,Standard Class,380.04,34.35,0.1
ORD-101259,CUST-2525,2024-01-10,2024-01-13,Central,Minnesota,Office Supplies,Supplies,Home Office,Same Day,1270.68,-109.6,0.3
ORD-101260,CUST-4816,2022-10-04,2022-10-07,West,Nevada,Office Supplies,Storage,Consumer,First Class,1495.75,39.17,0.2
ORD-101261,CUST-2497,2023-02-09,2023-02-10,Central,Minnesota,Technology,Phones,Corporate,Second Class,834.33,232.81,0.05
ORD-101262,CUST-1078,2023-11-26,2023-11-26,West,Washington,Furniture,Bookcases,Home Office,Standard Class,207.74,37.41,0.05
ORD-101263,CUST-3979,2023-01-08,2023-01-11,West,Oregon,Furniture,Tables,Corporate,Second Class,674.23,-119.88,0.3
ORD-101264,CUST-1573,2022-01-22,2022-01-24,Central,Texas,Furniture,Tables,Corporate,Second Class,1158.89,-272.96,0.3
ORD-101265,CUST-4017,2022-01-24,2022-01-24,South,Georgia,Office Supplies,Binders,Consumer,First Class,263.06,23.59,0.1
ORD-101266,CUST-2210,2023-12-19,2023-12-23,West,Oregon,Technology,Copiers,Home Office,Standard Class,512.13,94.56,0.05
ORD-101267,CUST-2751,2022-07-23,2022-07-28,East,Pennsylvania,Technology,Machines,Corporate,Second Class,724.48,166.0,0.05
ORD-101268,CUST-2640,2024-05-25,2024-05-25,East,New Jersey,Technology,Accessories,Corporate,Second Class,723.21,-104.89,0.3
ORD-101269,CUST-2402,2022-07-04,2022-07-04,West,Oregon,Office Supplies,Paper,Home Office,Same Day,1371.23,-50.27,0.2
ORD-101270,CUST-1064,2023-04-14,2023-04-16,East,Pennsylvania,Office Supplies,Paper,Consumer,First Class,804.85,-203.78,0.3
ORD-101271,CUST-3324,2022-06-09,2022-06-15,Central,Texas,Office Supplies,Storage,Corporate,Standard Class,1390.98,-360.01,0.4
ORD-101272,CUST-3333,2022-11-18,2022-11-21,Central,Minnesota,Office Supplies,Paper,Corporate,Same Day,596.46,96.34,0.1
ORD-101273,CUST-4850,2022-01-06,2022-01-11,East,New Jersey,Technology,Accessories,Corporate,Same Day,594.53,-165.69,0.4
ORD-101274,CUST-2162,2024-02-13,2024-02-17,Central,Texas,Furniture,Bookcases,Corporate,Standard Class,27.94,-8.71,0.4
ORD-101275,CUST-4084,2024-01-07,2024-01-07,South,Florida,Office Supplies,Paper,Corporate,Same Day,1442.78,53.8,0.2
ORD-101276,CUST-2893,2023-09-14,2023-09-17,East,Virginia,Technology,Accessories,Home Office,Second Class,1101.29,68.39,0.1
ORD-101277,CUST-4999,2023-10-04,2023-10-05,East,Pennsylvania,Office Supplies,Supplies,Corporate,Same Day,688.2,-60.53,0.3
ORD-101278,CUST-3776,2022-11-04,2022-11-08,Central,Illinois,Technology,Phones,Corporate,First Class,1116.77,-136.38,0.3
ORD-101279,CUST-4668,2022-01-05,2022-01-07,West,Nevada,Furniture,Chairs,Corporate,Second Class,1278.37,206.66,0.0
ORD-101280,CUST-3976,2023-02-04,2023-02-07,West,California,Furniture,Furnishings,Corporate,Same Day,787.96,0.9,0.2
ORD-101281,CUST-2687,2022-12-17,2022-12-18,South,Georgia,Furniture,Furnishings,Corporate,First Class,129.5,15.46,0.1
ORD-101282,CUST-4580,2024-02-22,2024-02-23,West,California,Technology,Phones,Home Office,First Class,186.06,13.51,0.0
ORD-101283,CUST-3688,2024-01-20,2024-01-25,South,Tennessee,Office Supplies,Storage,Consumer,Same Day,995.98,-15.79,0.2
ORD-101284,CUST-2331,2023-07-09,2023-07-09,West,California,Office Supplies,Storage,Consumer,Standard Class,1209.47,-163.08,0.2
ORD-101285,CUST-2538,2024-02-07,2024-02-12,Central,Wisconsin,Office Supplies,Storage,Home Office,Second Class,1232.96,310.62,0.0
ORD-101286,CUST-4967,2022-01-09,2022-01-13,West,Arizona,Office Supplies,Supplies,Home Office,Same Day,804.12,42.27,0.05
ORD-101287,CUST-3553,2022-01-10,2022-01-16,East,Virginia,Furniture,Tables,Corporate,Second Class,59.23,6.45,0.1
ORD-101288,CUST-2029,2022-11-15,2022-11-16,West,Arizona,Office Supplies,Paper,Corporate,Second Class,482.15,-53.49,0.3
ORD-101289,CUST-1260,2023-04-09,2023-04-11,West,California,Technology,Copiers,Home Office,Second Class,1203.76,-127.54,0.2
ORD-101290,CUST-3040,2023-03-11,2023-03-15,East,Pennsylvania,Furniture,Tables,Corporate,Standard Class,983.07,31.43,0.05
ORD-101291,CUST-4791,2022-03-09,2022-03-11,Central,Illinois,Office Supplies,Storage,Home Office,First Class,1421.58,87.2,0.1
ORD-101292,CUST-2441,2022-03-31,2022-04-06,West,California,Technology,Machines,Home Office,Standard Class,188.97,-5.4,0.1
ORD-101293,CUST-3686,2023-06-08,2023-06-12,South,Florida,Office Supplies,Supplies,Home Office,First Class,621.88,-121.5,0.4
ORD-101294,CUST-2774,2022-12-19,2022-12-21,South,Tennessee,Office Supplies,Storage,Corporate,First Class,184.91,55.93,0.0
ORD-101295,CUST-1448,2022-08-14,2022-08-16,South,Georgia,Technology,Accessories,Home Office,Same Day,356.53,-21.79,0.1
ORD-101296,CUST-3596,2022-09-03,2022-09-08,East,Massachusetts,Technology,Machines,Home Office,Second Class,764.07,-255.73,0.4
ORD-101297,CUST-3954,2023-02-08,2023-02-11,Central,Illinois,Furniture,Bookcases,Corporate,First Class,927.24,-113.5,0.2
ORD-101298,CUST-4132,2023-06-25,2023-06-26,West,Nevada,Furniture,Furnishings,Consumer,Same Day,1486.21,-286.52,0.4
ORD-101299,CUST-3043,2024-03-31,2024-04-05,South,North Carolina,Furniture,Chairs,Consumer,Same Day,225.99,-6.39,0.2
ORD-101300,CUST-3021,2024-01-08,2024-01-09,Central,Michigan,Furniture,Bookcases,Home Office,Standard Class,589.99,-142.41,0.4
ORD-101301,CUST-4078,2023-12-04,2023-12-07,South,Florida,Office Supplies,Binders,Consumer,Standard Class,1014.88,-257.15,0.4
ORD-101302,CUST-4523,2022-07-30,2022-08-03,Central,Minnesota,Office Supplies,Binders,Home Office,First Class,1290.41,154.11,0.1
ORD-101303,CUST-1213,2023-04-04,2023-04-08,East,New Jersey,Office Supplies,Binders,Home Office,First Class,623.87,-12.0,0.1
ORD-101304,CUST-1369,2024-04-13,2024-04-14,East,Virginia,Office Supplies,Paper,Consumer,Same Day,493.1,-60.0,0.3
